datasetId,openFemaDataSet,datasetVersion,name,title,description,type,sortOrder,isSearchable,isNestedObject,isNullable,primaryKey,id,lastRefresh,hash
openfema-76,NfipCommunityLayerNoOverlapsSplit,1,landArea2D,Land Area 2D,Area of community after flattening in square kilometers.,float,15,1,0,1,0,200b3474-b61f-4b9d-993d-36104ad3404d,2024-02-09T21:50:43.216Z,5ca8b8aa45d29cafdf43aa1c7af0c30414d70eca
openfema-76,NfipCommunityLayerNoOverlapsSplit,1,cisType,CIS Type,CIS Government Unit (Derived from CIS Name),text,16,1,0,1,0,7af955ac-28f7-456c-8315-72fbef0c0823,2024-02-09T21:50:43.216Z,5a6988813432f32638c9e28f3d7c879abe17b810
openfema-76,NfipCommunityLayerNoOverlapsSplit,1,cisSource,CIS Source,Source of CIS data; typically PIVOT,text,17,1,0,1,0,c08d1003-6268-4a9e-9f01-fe02ad0e071e,2024-02-09T21:50:43.216Z,2b35f8477efc375212e5bb73fe6c786ebce43060
openfema-76,NfipCommunityLayerNoOverlapsSplit,1,geometrySource,Geometry Source,Source of geometry,text,18,1,0,1,0,48ce2516-3c96-47f2-a2f4-a9fa53fddd31,2024-02-09T21:50:43.216Z,8a1553d60a0e29e983cfbc87e8f746f3168dbdd4
openfema-76,NfipCommunityLayerNoOverlapsSplit,1,alternateGeoid,Alternate Geoid,"Alternate non-census identifier, such as Maine GIS code",text,19,1,0,1,0,4138e4bb-c324-46ed-b4f6-49722a71b3f5,2024-02-09T21:50:43.216Z,de5138423fc67e0ca1a6742afb5f76a848a4737a
openfema-76,NfipCommunityLayerNoOverlapsSplit,1,alternateName,Alternate Name,Alternate non-census name,text,20,1,0,1,0,646d1a71-1c27-4431-b642-b38fb70509ff,2024-02-09T21:50:43.216Z,2c03b8bcd00f3033d6d9a0dafabda91c58185859
openfema-76,NfipCommunityLayerNoOverlapsSplit,1,alternateLongName,Alternate Long Name,Alternate Long Name,text,21,1,0,1,0,88cec314-69b0-440e-8095-559e46c49c45,2024-02-09T21:50:43.216Z,ce190dd32f52301a1d291061a52ef3eda220846f
openfema-76,NfipCommunityLayerNoOverlapsSplit,1,layerCreationNotes,Layer Creation Notes,Assumptions or tidbits of note in the creation of the layer,text,22,1,0,1,0,7e581609-a199-42ff-b120-3e621428aaa0,2024-02-09T21:50:43.216Z,38ef9eba64c42930af435b2c5b069b961695d7e7
openfema-76,NfipCommunityLayerNoOverlapsSplit,1,censusClassCodes,Census Class Codes,Census Class codes: https://www.census.gov/library/reference/code-lists/class-codes.html,text,23,1,0,1,0,40860e41-d096-4bff-aef0-7a5b148d852f,2024-02-09T21:50:43.216Z,d92c34bea4bd26306852305d2edd19a1af123db1
openfema-76,NfipCommunityLayerNoOverlapsSplit,1,censusFunctionalStatusCodes,Census Functional Status Codes,Census Functional status codes: https://www.census.gov/library/reference/code-lists/functional-status-codes.html,text,24,1,0,1,0,fa3387ee-2b35-41f0-ad73-87f1a96ed9f1,2024-02-09T21:50:43.216Z,d9a7a95207bea042190b47122ca311f4b2b03c70
openfema-76,NfipCommunityLayerNoOverlapsSplit,1,layerTypeCode,Layer Type Code,"Includes the following types: Tribe, County, Consolidated City, Statistical Area, SLUA, Place (multi-county), Maine Town/Township, County Subdivision, Place",text,25,1,0,1,0,ee47e68b-de65-49b2-ae2c-972558579918,2024-02-09T21:50:43.216Z,d4796e6c265e2c8ef89abaf8c132897e1862276e
openfema-76,NfipCommunityLayerNoOverlapsSplit,1,layerGeometry,Layer Geometry,Polygon or multipolygon coordinates of the layer that the community area encompases.,geometry,27,0,0,1,0,9fd38636-4c9d-4597-846e-9452227fb0e0,2024-02-09T21:50:43.216Z,dcea3ac81b5c865a912ab43529d9eca20fdfa1a0
openfema-77,NfipCommunityLayerComprehensive,1,id,Record Identifier,Unique ID assigned to the record,integer,1,1,0,0,1,f54a161d-0540-45dc-89f2-77bc06c675b1,2024-02-09T21:50:43.216Z,dfc369cf3f01ab781faef11a419a29734d64caea
openfema-77,NfipCommunityLayerComprehensive,1,communityIdNumber,Community ID (CID),A unique identifier given to all communities in the National Flood Insurance Program (NFIP). It assists in quickly identifying specific communities and associated flood risk information when using FEMA's management systems.,text,2,1,0,1,0,de3c0d8f-913a-460b-8cf1-847716297a33,2024-02-09T21:50:43.216Z,18b7c8e04cee53704118fa9f8b25487fb8b12c19
openfema-77,NfipCommunityLayerComprehensive,1,stateCode,FIPS State Code,"FIPS two-digit numeric code used to identify the United States, the District of Columbia, US territories, outlying areas of the US and freely associated states",text,3,1,0,1,0,db2021bb-b424-4871-8108-b9cf654dee26,2024-02-09T21:50:43.216Z,606e322eb3e4bfed9e47faaa5f641483fe8d2341
openfema-77,NfipCommunityLayerComprehensive,1,countyCode,FIPS County Code,"FIPS five-digit numeric code used to identify counties and county equivalents in the United States, the District of Columbia, US territories, outlying areas of the US and freely associated states. Please note that Indian Reservations are not counties and thus will not have a FIPS county code.",text,4,1,0,1,0,6629e910-b319-4b7e-a67b-8e9fd68049ba,2024-02-09T21:50:43.216Z,054ecd664012e991863628893ea62e996b60f26d
openfema-70,HmaSubapplicationsProjectSiteInventories,1,insuranceType,Insurance Type,"Type of insurance covering the Project Site Inventory (i.e., NFIP Insurance, Private Insurance, Self-Insured). Multiple insurance types are possible and delimited by a semicolon. This is a conditional field in the Insurance Information subsection from the Project Site Inventory section in FEMA GO for all Project Site Inventory Types that is dependent when Insured is 'Yes'.",text,33,1,0,1,0,1bc7d2c1-84c2-4037-b901-64c53cd7e506,2023-09-28T21:22:19.859Z,d00379775fe8a2410c30edb57ea85fe8525aa678
openfema-77,NfipCommunityLayerComprehensive,1,censusGeoid,Census Geoid,Numeric code that uniquely identify all administrative/legal and statistical geographic areas for which the Census Bureau tabulates data.,text,5,1,0,1,0,b4e028ae-0cb7-4f81-85f8-159d64b4d6fc,2024-02-09T21:50:43.216Z,4151ca24ab1fef9c7cfcb74dbcce2715d5c1252d
openfema-77,NfipCommunityLayerComprehensive,1,county,County,"The name of a U.S. county, parish, borough, independent city or other political subdivision of a U.S. state or territory",text,6,1,0,1,0,ea6045cd-b401-453a-9303-274cff1a8a6d,2024-02-09T21:50:43.216Z,aa1a19623b8a221e2b4159a09b3e86777f430828
openfema-77,NfipCommunityLayerComprehensive,1,communityName,Community Name,"Name of the NFIP community, generally, representing the lowest level of government with land use authority. Not every city or town is recognized as its own community with the NFIP. Each state or territory determines land use authority granted to counties/parishes/boroughs, towns/cities, tribal area, etc. within their own jurisdiction",text,7,1,0,1,0,9bf489f1-0680-47cd-abc9-c54adc65bb8c,2024-02-09T21:50:43.216Z,de2b34e290e6a0f9dfe953fa44e2284428b5999d
openfema-77,NfipCommunityLayerComprehensive,1,communityNameShort,Community Name Short,"A shortened version of the Community Name - stripped of any suffix such as ""Town of""",text,8,1,0,1,0,5cb385a4-45c8-404c-b004-ac7b568a245a,2024-02-09T21:50:43.216Z,0b9d2a8b9877d934dddbf2dd2179b675a9beb2a4
openfema-77,NfipCommunityLayerComprehensive,1,censusYear,Census Year,The Census Year associated with the data.,smallint,9,1,0,1,0,087a1984-a5cc-4220-95a8-aa4a1acc9b5b,2024-02-09T21:50:43.216Z,1def469555bb3e0e02d3a334968ecc4f634b7bbd
openfema-77,NfipCommunityLayerComprehensive,1,censusPopulationEntire,Census Population Entire,Census Population derived from blocks: Entire Community,integer,10,1,0,1,0,2bd20519-400e-4882-adad-2b3646c4ed42,2024-02-09T21:50:43.216Z,8522e57e4d745669b91278524f0f5b1778db2b09
openfema-77,NfipCommunityLayerComprehensive,1,censusHousingUnitsEntire,Census Housing Units Entire,Census Housing Units derived from blocks: Entire Community,integer,11,1,0,1,0,3b45b2cf-8e1b-420f-b9dd-f52ae8705983,2024-02-09T21:50:43.216Z,3c2368b9d872b856bae433e7ab7bf9382469d293
openfema-77,NfipCommunityLayerComprehensive,1,landAreaEntire,Land Area Entire,Land area of an entire community in square kilometers.,float,12,1,0,1,0,4ec1836c-5745-4102-8241-08efcf1c8d96,2024-02-09T21:50:43.216Z,92365f38686f1b3c32883b94c2ac335f91a5d024
openfema-77,NfipCommunityLayerComprehensive,1,cisType,CIS Type,CIS Government Unit (Derived from CIS Name),text,13,1,0,1,0,206803ee-6d29-444c-b9b4-2e059da0189d,2024-02-09T21:50:43.216Z,d7a7764d3aac6fb4d25af6a31e17337ac766a88b
openfema-77,NfipCommunityLayerComprehensive,1,cisSource,CIS Source,Source of CIS data; typically PIVOT,text,14,1,0,1,0,b44b2a62-8591-4f9b-b302-2eeb6841f9f9,2024-02-09T21:50:43.216Z,49a1c6bfc534f8d26c6cea1e1f2b37b05ce76d63
openfema-77,NfipCommunityLayerComprehensive,1,geometrySource,Geometry Source,Source of geometry,text,15,1,0,1,0,d58744f7-24a9-4582-8eda-965ae50f2bc6,2024-02-09T21:50:43.216Z,38eaf73852cd772643aaaec97dc19e89f42cab10
openfema-77,NfipCommunityLayerComprehensive,1,alternateGeoid,Alternate Geoid,"Alternate non-census identifier, such as Maine GIS code",text,16,1,0,1,0,28e45052-204f-4e6f-a550-f4fdf268784c,2024-02-09T21:50:43.216Z,694162aa3e6b976809598644ece35c2be9ea6bb4
openfema-77,NfipCommunityLayerComprehensive,1,alternateName,Alternate Name,Alternate non-census name,text,17,1,0,1,0,e5984207-b1dc-411c-8b04-a0e3cc43cc3f,2024-02-09T21:50:43.216Z,fd717bc6951c2535fbcee0ec1ee1c871f70f5dd3
openfema-77,NfipCommunityLayerComprehensive,1,alternateLongName,Alternate Long Name,Alternate Long Name,text,18,1,0,1,0,75f37363-2cab-48e3-a82b-7a335a10850f,2024-02-09T21:50:43.216Z,f61d256278a8b61bb983aebdbd56a2caa104b138
openfema-77,NfipCommunityLayerComprehensive,1,layerCreationNotes,Layer Creation Notes,Assumptions or tidbits of note in the creation of the layer,text,19,1,0,1,0,45250dfa-dc6a-4efc-a5f7-0d3cc8adb5df,2024-02-09T21:50:43.216Z,52a7fc69fb9bba6a6cce2a5c911786bcb74482ec
openfema-77,NfipCommunityLayerComprehensive,1,censusClassCodes,Census Class Codes,Census Class codes: https://www.census.gov/library/reference/code-lists/class-codes.html,text,20,1,0,1,0,d173f58f-aa64-4afd-aaea-eeb5f926f433,2024-02-09T21:50:43.216Z,865786deb72ef45c9d832b0c504d0a953efb72b5
openfema-77,NfipCommunityLayerComprehensive,1,censusFunctionalStatusCodes,Census Functional Status Codes,Census Functional status codes: https://www.census.gov/library/reference/code-lists/functional-status-codes.html,text,21,1,0,1,0,b071fbf6-9ba2-41c6-a9a2-850a032d893c,2024-02-09T21:50:43.216Z,e03bce58b71691c79bb25431501d6f3783068fd3
openfema-77,NfipCommunityLayerComprehensive,1,layerTypeCode,Layer Type Code,"Includes the following types: Tribe, County, Consolidated City, Statistical Area, SLUA, Place (multi-county), Maine Town/Township, County Subdivision, Place",text,22,1,0,1,0,3a8d109f-9ea7-4dbf-ac04-244390985488,2024-02-09T21:50:43.216Z,bcc09c58c343df2a96628c884ac9543689a51155
openfema-77,NfipCommunityLayerComprehensive,1,layerGeometry,Layer Geometry,Polygon or multipolygon coordinates of the layer that the community area encompases.,geometry,23,0,0,1,0,8e59a3d9-de84-45fb-b529-2fb954a17bc6,2024-02-09T21:50:43.216Z,71fd0d00f8cf4f768bf0d916c40db0c7dc6b56d9
openfema-80,HmaSubapplicationsFinancialTransactions,1,subapplicationIdentifier,Subapplication Identifier,Single-value that uniquely identifies the subgrant. The Subapplication Identifier is made up of the [FEMA Organization Code][FEMA Region Letter Code]-[Fiscal Year Opportunity]-[Program Code]-[Application Number]-[Subapplication Number]. This is a system generated field in FEMA GO.,text,1,1,0,0,1,14e5ebae-493d-4a74-85fb-37bc415ddf33,2024-02-09T21:50:43.216Z,154a1a01b6504ce575b1cca49966b77ebe410894
openfema-80,HmaSubapplicationsFinancialTransactions,1,transactionDate,Transaction Date,"Date the financial transaction was processed by FEMA. While this value may contain time information (00:00:00.000), these are system generated and do not reflect the actual time associated with the subapplication/subgrant.",date,3,1,0,0,1,9edd518c-911e-4319-8eec-4de1833cdac1,2024-02-09T21:50:43.216Z,20ba4c1f304b25b13eb809790ef2cd6d8b4be604
openfema-80,HmaSubapplicationsFinancialTransactions,1,fundCode,Fund Code,"Single-value that identifies the source of appropriation funding for the subgrant. The possible codes include 5 (National Flood Insurance Fund, National Flood Insurance Act of 1968), IN (National Flood Insurance Fund, Infrastructure Investment and Jobs Act), 6M (Disaster Relief Fund, Disaster Recovery Reform Act of 2018), and 6N (Disaster Relief Fund, Infrastructure Investment and Jobs Act)",text,6,1,0,0,0,d2257b80-b67f-4207-9041-be28fdfee5e3,2024-02-09T21:50:43.216Z,2d2ed481a5e39a5a3459ca760f5932972f92b08c
openfema-80,HmaSubapplicationsFinancialTransactions,1,amount,Amount,Amount in dollars associated with the financial transaction.,"decimal(12,2)",7,1,0,0,0,1a6c9fcf-d3c9-42f6-a914-68dc1475d87d,2024-02-09T21:50:43.216Z,fc28f9ac22d5050842847cd66bd0a5bb4c7c0a19
openfema-80,HmaSubapplicationsFinancialTransactions,1,id,ID,Unique ID assigned to the record,uuid,8,1,0,0,0,e3ce1e95-2782-4ce6-8c13-6b21abe680bc,2024-02-09T21:50:43.216Z,8e66194d470ef9399451b206e098b1017276b770
openfema-81,HmaSubapplications,2,subapplicationIdentifier,Subapplication Identifier,Single-value that uniquely identifies the subapplication/subgrant. The Subapplication Identifier is made up of the [FEMA Organization Code][FEMA Region Letter Code]-[Fiscal Year Opportunity]-[Program Code]-[Application Number]-[Subapplication Number]. This is a system generated field in FEMA GO.,text,1,1,0,0,1,e4054fa2-6f5b-4a06-8849-848f291301eb,2024-02-09T21:50:43.216Z,77a70ea35711e5e85c28be8daa818fb43f0cdec4
openfema-81,HmaSubapplications,2,program,Program,"Name of the Hazard Mitigation Assistance grant program (e.g., Building Resilient Infrastructure and Communities grant program) associated with the subapplication/subgrant. This is a required field in FEMA GO.",text,2,1,0,0,0,115138b2-2fe7-4208-bd29-4822b565a8af,2024-02-09T21:50:43.216Z,ac282f02f8c92d8edc8c64efb507584b48d640f9
openfema-81,HmaSubapplications,2,fiscalYear,Fiscal Year,The Federal Government Fiscal Year of the grant program funding opportunity. The Fiscal Year runs from October 1 to September 30. This is a required field in FEMA GO.,smallint,3,1,0,0,0,decfc0a3-eb28-47a7-8dbc-73bca2e8c3ec,2024-02-09T21:50:43.216Z,48dfd23c7b1a2463e8355cc06ba4d7aca46bd4c7
openfema-81,HmaSubapplications,2,region,Region,Number (1-10) used to represent the Region associated with the subapplication/subgrant. This is a required field in FEMA GO.,smallint,4,1,0,0,0,f4830153-f42d-40f6-8d1f-316e2723acbe,2024-02-09T21:50:43.216Z,6d12142d3f30efe17b9e0e4ae6520aeba4ddcbed
openfema-81,HmaSubapplications,2,applicantUei,Applicant UEI,Single-value that uniquely identifies the Applicant/Grantee. The Unique Entity Identifier (UEI) is a 12-character alphanumeric ID assigned to an entity in SAM.gov to identify businesses and other entities that do business with the federal government. This is a system generated field in FEMA GO.,text,5,1,0,1,0,b7457649-5467-47f2-ac11-ade1fbae25ba,2024-02-09T21:50:43.216Z,8abf5e8963bc5125453719f3edc51443350cb00e
openfema-81,HmaSubapplications,2,applicantName,Applicant Name,"Name of the Applicant requesting Hazard Mitigation Grant funding (e.g., Illinois Emergency Management Agency). An Applicant becomes a Recipient (previously termed Grantee) when it receives a Federal award directly from a Federal awarding agency to carry out an activity under a Federal program. This is a required field in FEMA GO.",text,6,1,0,0,0,c4d51a30-627c-40f7-85fc-8233a5243169,2024-02-09T21:50:43.216Z,9bd1545cc38517ceb89659fac795cef64109ba5c
openfema-81,HmaSubapplications,2,subapplicantUei,Subapplicant UEI,Single-value that uniquely identifies the Subapplicant/Subgrantee. The Unique Entity Identifier (UEI) is a 12-character alphanumeric ID assigned to an entity in SAM.gov to identify businesses and other entities that do business with the federal government. This is a system generated field in FEMA GO.,text,7,1,0,1,0,aa0689ae-565b-472c-8fda-c6645f3b3802,2024-02-09T21:50:43.216Z,cffc2b2ba47d0f46a6b94f7c6d972d0e8dae248c
openfema-81,HmaSubapplications,2,subapplicantName,Subapplicant Name,"Name of the Subapplicant requesting Hazard Mitigation Grant funding (e.g., City of Chicago). A Subapplicant becomes a Subrecipient (previously termed Subgrantee) when it receives a subaward from a pass-through entity (i.e., Recipient) to carry out part of a Federal award. This is a required field in the Subapplicant Information section in FEMA GO.",text,8,1,0,0,0,867d7d6d-7a39-4048-9230-d6461e24a4ec,2024-02-09T21:50:43.216Z,97f6d0adc40fb04d52f3d14283e4e7d85779fd1e
